metric,family,nativeKind,unit,timeframeMode,transform,legal,operandRequired,sideRequired,chainSuccessors,chainedRankOrderings,rankableSpreadOperands,rankOrderings,spreadOperandCount
DONCHIAN_LOWER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
DONCHIAN_LOWER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
VWAP,structure,numeric,price,candle,value,yes,,,,,,,
VWAP,structure,numeric,price,candle,trajectory,yes,,,,,,,
VWAP,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
VWAP,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
VWAP,structure,numeric,price,candle,aggregate,yes,,,,,,,
VWAP,structure,numeric,price,candle,efficiency,yes,,,,,,,
VWAP,structure,numeric,price,candle,bandTouch,yes,,,,,,,
VWAP,structure,numeric,price,candle,classifyZone,no,,,,,,,
VWAP,structure,numeric,price,candle,maxShare,no,,,,,,,
VWAP,structure,numeric,price,candle,rank,no,,,,,,,
VWAP,structure,numeric,price,candle,crossDetect,no,,,,,,,
VWAP,structure,numeric,price,candle,count,no,,,,,,,
VWAP,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
VWAP,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
VWAP,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
VWAP,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,value,yes,,,,,,,
PRICE_ZONE,structure,classification,,candle,trajectory,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,distance,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,spread,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,aggregate,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,efficiency,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,bandTouch,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,classifyZone,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,maxShare,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,rank,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,crossDetect,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,count,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,nearestZoneType,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,nearestZoneRange,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,nearestZoneDist,no,,,,,,,
PRICE_ZONE,structure,classification,,candle,nearestZoneAge,no,,,,,,,
BB_TOUCH,structure,classification,,candle,value,yes,,,,,,,
BB_TOUCH,structure,classification,,candle,trajectory,no,,,,,,,
BB_TOUCH,structure,classification,,candle,distance,no,,,,,,,
BB_TOUCH,structure,classification,,candle,spread,no,,,,,,,
BB_TOUCH,structure,classification,,candle,aggregate,no,,,,,,,
BB_TOUCH,structure,classification,,candle,efficiency,no,,,,,,,
BB_TOUCH,structure,classification,,candle,bandTouch,no,,,,,,,
BB_TOUCH,structure,classification,,candle,classifyZone,no,,,,,,,
BB_TOUCH,structure,classification,,candle,maxShare,no,,,,,,,
BB_TOUCH,structure,classification,,candle,rank,no,,,,,,,
BB_TOUCH,structure,classification,,candle,crossDetect,no,,,,,,,
BB_TOUCH,structure,classification,,candle,count,no,,,,,,,
BB_TOUCH,structure,classification,,candle,nearestZoneType,no,,,,,,,
BB_TOUCH,structure,classification,,candle,nearestZoneRange,no,,,,,,,
BB_TOUCH,structure,classification,,candle,nearestZoneDist,no,,,,,,,
BB_TOUCH,structure,classification,,candle,nearestZoneAge,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,value,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,trajectory,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,distance,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,spread,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,aggregate,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,efficiency,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,bandTouch,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,classifyZone,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,maxShare,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,rank,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,crossDetect,no,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,count,yes,,,,,,,
STRUCT_ZONES,structure,entitySet,,candle,nearestZoneType,yes,,yes,,,,,
STRUCT_ZONES,structure,entitySet,,candle,nearestZoneRange,yes,,yes,,,,,
STRUCT_ZONES,structure,entitySet,,candle,nearestZoneDist,yes,,yes,,,,,
STRUCT_ZONES,structure,entitySet,,candle,nearestZoneAge,yes,,yes,,,,,
TPO_POC,structure,numeric,price,timeless,value,yes,,,,,,,
TPO_POC,structure,numeric,price,timeless,trajectory,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,distance,yes,,,,,,,
TPO_POC,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
TPO_POC,structure,numeric,price,timeless,aggregate,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,efficiency,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
TPO_POC,structure,numeric,price,timeless,classifyZone,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,maxShare,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,rank,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,crossDetect,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,count,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
TPO_POC,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,value,yes,,,,,,,
TPO_VAH,structure,numeric,price,timeless,trajectory,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,distance,yes,,,,,,,
TPO_VAH,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
TPO_VAH,structure,numeric,price,timeless,aggregate,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,efficiency,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
TPO_VAH,structure,numeric,price,timeless,classifyZone,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,maxShare,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,rank,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,crossDetect,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,count,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
TPO_VAH,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,value,yes,,,,,,,
TPO_VAL,structure,numeric,price,timeless,trajectory,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,distance,yes,,,,,,,
TPO_VAL,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
TPO_VAL,structure,numeric,price,timeless,aggregate,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,efficiency,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
TPO_VAL,structure,numeric,price,timeless,classifyZone,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,maxShare,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,rank,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,crossDetect,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,count,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
TPO_VAL,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,value,yes,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,trajectory,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,distance,yes,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
TPO_IB_HIGH,structure,numeric,price,timeless,aggregate,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,efficiency,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,classifyZone,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,maxShare,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,rank,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,crossDetect,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,count,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
TPO_IB_HIGH,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,value,yes,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,trajectory,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,distance,yes,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
TPO_IB_LOW,structure,numeric,price,timeless,aggregate,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,efficiency,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,classifyZone,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,maxShare,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,rank,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,crossDetect,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,count,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
TPO_IB_LOW,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,value,yes,,,,,,,
TPO_SHAPE,structure,classification,,timeless,trajectory,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,distance,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,spread,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,aggregate,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,efficiency,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,bandTouch,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,classifyZone,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,maxShare,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,rank,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,crossDetect,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,count,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,nearestZoneType,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,nearestZoneRange,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,nearestZoneDist,no,,,,,,,
TPO_SHAPE,structure,classification,,timeless,nearestZoneAge,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,value,yes,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,trajectory,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,distance,yes,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
PRIOR_TPO_POC,structure,numeric,price,timeless,aggregate,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,efficiency,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,classifyZone,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,maxShare,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,rank,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,crossDetect,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,count,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
PRIOR_TPO_POC,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,value,yes,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,trajectory,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,distance,yes,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
PRIOR_TPO_VAH,structure,numeric,price,timeless,aggregate,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,efficiency,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,classifyZone,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,maxShare,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,rank,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,crossDetect,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,count,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
PRIOR_TPO_VAH,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,value,yes,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,trajectory,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,distance,yes,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,spread,yes,yes,,,,,,50
PRIOR_TPO_VAL,structure,numeric,price,timeless,aggregate,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,efficiency,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,bandTouch,yes,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,classifyZone,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,maxShare,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,rank,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,crossDetect,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,count,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,nearestZoneType,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,nearestZoneRange,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,nearestZoneDist,no,,,,,,,
PRIOR_TPO_VAL,structure,numeric,price,timeless,nearestZoneAge,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,value,yes,,,,,,,
BB_UPPER,structure,numeric,price,candle,trajectory,yes,,,,,,,
BB_UPPER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
BB_UPPER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
BB_UPPER,structure,numeric,price,candle,aggregate,yes,,,,,,,
BB_UPPER,structure,numeric,price,candle,efficiency,yes,,,,,,,
BB_UPPER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
BB_UPPER,structure,numeric,price,candle,classifyZone,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,maxShare,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,rank,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,crossDetect,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,count,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
BB_UPPER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,value,yes,,,,,,,
BB_LOWER,structure,numeric,price,candle,trajectory,yes,,,,,,,
BB_LOWER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency,,,,
BB_LOWER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
BB_LOWER,structure,numeric,price,candle,aggregate,yes,,,,,,,
BB_LOWER,structure,numeric,price,candle,efficiency,yes,,,,,,,
BB_LOWER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
BB_LOWER,structure,numeric,price,candle,classifyZone,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,maxShare,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,rank,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,crossDetect,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,count,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
BB_LOWER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,value,yes,,,,,,,
KC_UPPER,structure,numeric,price,candle,trajectory,yes,,,,,,,
KC_UPPER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
KC_UPPER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
KC_UPPER,structure,numeric,price,candle,aggregate,yes,,,,,,,
KC_UPPER,structure,numeric,price,candle,efficiency,yes,,,,,,,
KC_UPPER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
KC_UPPER,structure,numeric,price,candle,classifyZone,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,maxShare,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,rank,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,crossDetect,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,count,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
KC_UPPER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
KC_MID,structure,numeric,price,candle,value,yes,,,,,,,
KC_MID,structure,numeric,price,candle,trajectory,yes,,,,,,,
KC_MID,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
KC_MID,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
KC_MID,structure,numeric,price,candle,aggregate,yes,,,,,,,
KC_MID,structure,numeric,price,candle,efficiency,yes,,,,,,,
KC_MID,structure,numeric,price,candle,bandTouch,yes,,,,,,,
KC_MID,structure,numeric,price,candle,classifyZone,no,,,,,,,
KC_MID,structure,numeric,price,candle,maxShare,no,,,,,,,
KC_MID,structure,numeric,price,candle,rank,no,,,,,,,
KC_MID,structure,numeric,price,candle,crossDetect,no,,,,,,,
KC_MID,structure,numeric,price,candle,count,no,,,,,,,
KC_MID,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
KC_MID,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
KC_MID,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
KC_MID,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,value,yes,,,,,,,
KC_LOWER,structure,numeric,price,candle,trajectory,yes,,,,,,,
KC_LOWER,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
KC_LOWER,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
KC_LOWER,structure,numeric,price,candle,aggregate,yes,,,,,,,
KC_LOWER,structure,numeric,price,candle,efficiency,yes,,,,,,,
KC_LOWER,structure,numeric,price,candle,bandTouch,yes,,,,,,,
KC_LOWER,structure,numeric,price,candle,classifyZone,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,maxShare,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,rank,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,crossDetect,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,count,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
KC_LOWER,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
ST_LINE,structure,numeric,price,candle,value,yes,,,,,,,
ST_LINE,structure,numeric,price,candle,trajectory,yes,,,,,,,
ST_LINE,structure,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
ST_LINE,structure,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
ST_LINE,structure,numeric,price,candle,aggregate,yes,,,,,,,
ST_LINE,structure,numeric,price,candle,efficiency,yes,,,,,,,
ST_LINE,structure,numeric,price,candle,bandTouch,yes,,,,,,,
ST_LINE,structure,numeric,price,candle,classifyZone,no,,,,,,,
ST_LINE,structure,numeric,price,candle,maxShare,no,,,,,,,
ST_LINE,structure,numeric,price,candle,rank,no,,,,,,,
ST_LINE,structure,numeric,price,candle,crossDetect,no,,,,,,,
ST_LINE,structure,numeric,price,candle,count,no,,,,,,,
ST_LINE,structure,numeric,price,candle,nearestZoneType,no,,,,,,,
ST_LINE,structure,numeric,price,candle,nearestZoneRange,no,,,,,,,
ST_LINE,structure,numeric,price,candle,nearestZoneDist,no,,,,,,,
ST_LINE,structure,numeric,price,candle,nearestZoneAge,no,,,,,,,
ST_DIR,trend,classification,,candle,value,yes,,,,,,,
ST_DIR,trend,classification,,candle,trajectory,no,,,,,,,
ST_DIR,trend,classification,,candle,distance,no,,,,,,,
ST_DIR,trend,classification,,candle,spread,no,,,,,,,
ST_DIR,trend,classification,,candle,aggregate,no,,,,,,,
ST_DIR,trend,classification,,candle,efficiency,no,,,,,,,
ST_DIR,trend,classification,,candle,bandTouch,no,,,,,,,
ST_DIR,trend,classification,,candle,classifyZone,no,,,,,,,
ST_DIR,trend,classification,,candle,maxShare,no,,,,,,,
ST_DIR,trend,classification,,candle,rank,no,,,,,,,
ST_DIR,trend,classification,,candle,crossDetect,no,,,,,,,
ST_DIR,trend,classification,,candle,count,no,,,,,,,
ST_DIR,trend,classification,,candle,nearestZoneType,no,,,,,,,
ST_DIR,trend,classification,,candle,nearestZoneRange,no,,,,,,,
ST_DIR,trend,classification,,candle,nearestZoneDist,no,,,,,,,
ST_DIR,trend,classification,,candle,nearestZoneAge,no,,,,,,,
HMA20,trend,numeric,price,candle,value,yes,,,,,,,
HMA20,trend,numeric,price,candle,trajectory,yes,,,,,,,
HMA20,trend,numeric,price,candle,distance,yes,,,trajectory|aggregate|efficiency|rank,hi|lo|far|near,,,
HMA20,trend,numeric,price,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,50
HMA20,trend,numeric,price,candle,aggregate,yes,,,,,,,
HMA20,trend,numeric,price,candle,efficiency,yes,,,,,,,
HMA20,trend,numeric,price,candle,bandTouch,yes,,,,,,,
HMA20,trend,numeric,price,candle,classifyZone,no,,,,,,,
HMA20,trend,numeric,price,candle,maxShare,no,,,,,,,
HMA20,trend,numeric,price,candle,rank,no,,,,,,,
HMA20,trend,numeric,price,candle,crossDetect,no,,,,,,,
HMA20,trend,numeric,price,candle,count,no,,,,,,,
HMA20,trend,numeric,price,candle,nearestZoneType,no,,,,,,,
HMA20,trend,numeric,price,candle,nearestZoneRange,no,,,,,,,
HMA20,trend,numeric,price,candle,nearestZoneDist,no,,,,,,,
HMA20,trend,numeric,price,candle,nearestZoneAge,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,value,yes,,,,,,,
WT1,momentum,numeric,oscillator,candle,trajectory,yes,,,,,,,
WT1,momentum,numeric,oscillator,candle,distance,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
WT1,momentum,numeric,oscillator,candle,aggregate,yes,,,,,,,
WT1,momentum,numeric,oscillator,candle,efficiency,yes,,,,,,,
WT1,momentum,numeric,oscillator,candle,bandTouch,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,classifyZone,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,maxShare,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,rank,yes,,,,,,hi|lo|far|near,
WT1,momentum,numeric,oscillator,candle,crossDetect,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,count,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
WT1,momentum,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,value,yes,,,,,,,
WT2,momentum,numeric,oscillator,candle,trajectory,yes,,,,,,,
WT2,momentum,numeric,oscillator,candle,distance,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
WT2,momentum,numeric,oscillator,candle,aggregate,yes,,,,,,,
WT2,momentum,numeric,oscillator,candle,efficiency,yes,,,,,,,
WT2,momentum,numeric,oscillator,candle,bandTouch,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,classifyZone,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,maxShare,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,rank,yes,,,,,,hi|lo|far|near,
WT2,momentum,numeric,oscillator,candle,crossDetect,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,count,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,nearestZoneType,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,nearestZoneRange,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,nearestZoneDist,no,,,,,,,
WT2,momentum,numeric,oscillator,candle,nearestZoneAge,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,value,yes,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,trajectory,yes,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,distance,no,,,,,,,
QQE_RSI_MA,momentum,numeric,oscillator,candle,spread,yes,yes,,trajectory|aggregate|efficiency,,,,16
QQE_RSI_MA,momentum,numeric,oscillator,candle,aggregate,yes,,,,,,,
